"insCode","cSecVal","lSecVal","cSoSecVal","lSoSecVal","cValMne","lVal18","cSocCSAC","lSoc30","yMarNSC","yVal","lVal30","lVal18AFC","cIsin","zTitad","baseVol","instrumentID","cgrValCot","cComVal","lastDate","sourceID","flowTitle","cgrValCotTitle"
"27061507162558956","76","اوراق بهادار مبتني بر دارايي فكري","7611","اوراق بهادار مبتني بر دارايي فكري","I0091","Wheelchair lift","I009","ويلچرخودبالابربا قابليت دستي","NO","903","ويلچرخودبالابربا قابليت دستي","ويلچرخودبالابر","IRI3I0090006","0.0","0","IRI3I0090001","Z1","5","0","0","","بازار سوم فرابورس"
"27096851668435724","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","JPPC1","Jam Pilen","JPPC","پلي پروپيلن جم - جم پيلن","NO","300","پلي پروپيلن جم - جم پيلن","جم پيلن","IRO1JPPC0001","0.0","0","IRO1JPPC0001","N2","5","0","0","","بازار دوم بورس"
"27112476533185250","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","TPDP1","Dehdasht Petro.","TPDP","تعهد پتروشيمي دهدشت","NO","309","تعهد پتروشيمي دهدشت","تهدشت","IRO7TPDP0002","0.0","0","IRO7TPDP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"27127447358059059","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6611","فعاليتهاي مالي و اجرائي","BIPX1","Pasargad Insur.-R","BIPZ","بيمه پاسارگاد","NO","403","ح.بيمه پاسارگاد","بپاسح","IRR3BIPZ0101","0.0","0","IRR3BIPZ0101","Z1","3","0","0","","بازار دوم فرابورس"
"27148572013604038","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","EFSP1","Eftekhar Saham INV","EFSP","سرمايه گذاري افتخارسهام","NO","309","سرمايه گذاري افتخار سهام","وفتخار","IRO7EFSP0004","0.0","0","IRO7EFSP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"27157296306913953","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK731","BANK MASKAN","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسكن مهر 95","تسه9507","IRO3MSZ95071","0.0","0","IRO3MSZ95071","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27159719428626698","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","IRGP1","Iran Chalk","IRGP","ايران ‌گچ","NO","309","ايران ‌گچ","كايگچ","IRO7IRGP0000","0.0","0","IRO7IRGP0001","C1","7","0","0","","بازار پایه نارنجی فرابورس"
"27216330574067832","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","Z0381","ArzeshAfarin Pasar","Z038","ارزش آفرينان پاسارگاد","NO","303","ارزش آفرينان پاسارگاد","وارزش","IRO3Z0380007","0.0","0","IRO3Z0380001","Z1","5","0","0","","بازار سوم فرابورس"
"27218386411183410","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SDOR1","Doroud Cement","SDOR","سيمان‌ دورود","NO","300","سيمان‌ دورود","سدور","IRO1SDOR0008","0.0","0","IRO1SDOR0001","N2","5","0","0","","بازار دوم بورس"
"27220069106600682","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","SLVX1","AlvandHousingIn-R","SLVZ","سرمايه گذاري مسكن الوند","NO","403","ح . سرمايه گذاري مسكن الوند","ثالوندح","IRR3SLVZ0109","0.0","0","IRR3SLVZ0101","1Z","1","0","0","","بازار اول فرابورس"
"27221698970690062","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK111","Bank Maskan","MSKZ","بانك مسكن","NO","303","امتيازتسهيلات مسكن مردادماه90","تسه9005","IRO3MSZ90056","0.0","0","IRO3MSZ90051","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27251625350860119","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","TODX1","Tolid Daru-R","TODR","توليدارو","NO","400","ح . توليدارو","دتوليح","IRR1TODR0109","0.0","0","IRR1TODR0101","N4","4","0","0","","بازار چهارم بورس"
"27259484209117565","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","R23Q1","SOV.MRB2-OMD210206","SR23","مرابحه دولتي تعاون-اميد991118","NO","306","مرابحه دولتي تعاون-اميد991118","سلامت3","IRB3SR2399B5","0.0","0","IRB3SR2399B1","17","4","0","0","","-'"
"27299841173245405","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","PDRP1","Darab Petro.","PDRP","پتروشيمي داراب","NO","309","پتروشيمي داراب","داراب","IRO7PDRP0004","0.0","0","IRO7PDRP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"27308217070238237","44","محصولات شيميايي","4429","توليد ساير محصولات شيميايي","CRBN1","Iran Carbon","CRBN","كربن‌ ايران‌","NO","300","كربن‌ ايران‌","شكربن","IRO1CRBN0009","0.0","0","IRO1CRBN0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"27319652872658388","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G55Q1","SOV.GMR55.SP231128","SG55","مرابحه عام دولت5-شرايط خاص0209","NO","706","مرابحه عام دولت5-ش.خ 0209","اراد55","IRB4SG550291","0.0","0","IRB4SG550291","17","4","0","0","","-'"
"27338175838625962","69","اوراق تامين مالي","6910","صكوك اجاره","S34Q1","SSI-IJR3-NVN210814","SS34","اجاره شستا-بخش3-نوين14000523","NO","306","اجاره تامين اجتماعي-نوين000523","شستا004","IRB3SS340054","0.0","0","IRB3SS340051","17","4","0","0","","-'"
"27361263980884014","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6603","بيمه غيرزندگي","TVNP1","Taavon Ins.","TVNP","بيمه تعاون","NO","309","بيمه  تعاون","وتعاون","IRO7TVNP0002","0.0","0","IRO7TVNP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"27405735172634593","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6603","بيمه غيرزندگي","ETKA1","Amin Company","ETKA","بيمه اتكايي امين","NO","300","بيمه اتكايي امين","اتكام","IRO1ETKA0009","0.0","0","IRO1ETKA0001","N2","5","0","0","","بازار دوم بورس"
"27408459860356108","69","اوراق تامين مالي","6930","گواهي سپرده عام","RF1Q1","BankRefah CD171106","RF01","گواهي سپرده عام رفاه960815","NO","306","گواهي سپرده عام رفاه960815","رفاه96","IRB3RF019688","0.0","0","IRB3RF019681","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27419879613292222","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM321","Melli Mortgage2103","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب. ملي-اسفند99","تملي912","IRO6MELZ99C2","0.0","0","IRO6MELZ99C1","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27441338542049382","23","فراورده هاي نفتي، كك و سوخت هسته اي","2320","توليد محصولات پالايش شده پتروشيمي","ZNGX1","Zangan Equip.-R","ZNGN","تجهيزنيروي‌زنگان‌","NO","400","ح . تجهيزنيروي‌زنگان‌","شزنگح","IRR1ZNGN0103","0.0","0","IRR1ZNGN0101","N2","5","0","0","","بازار دوم بورس"
"27498681981248175","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","O22Q1","SOV.GMR121SP240613","SO22","مرابحه عام دولت121-ش.خاص0303","NO","706","مرابحه عام دولت121-ش.خ030324","اراد121","IRB4SO220333","0.0","0","IRB4SO220331","17","4","0","0","","-'"
"27534509785579831","21","محصولات كاغذي","2101","توليد خمير كاغذ، كاغذ و مقوا","MWOZ1","Mazandaran Wood","MWOZ","صنايع چوب و كاغذ مازندران","NO","303","صنايع چوب و كاغذ مازندران","چوكما","IRO3MWOZ0009","0.0","0","IRO3MWOZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"27557812383301067","74","خدمات فني و مهندسي","7490","ساير فعاليتهاي حرفه اي علمي و فني","Z0611","Behsazan ME. Ind.","Z061","بهسازان صنايع خاورميانه","NO","303","بهسازان صنايع خاورميانه","بهسازان صنايع","IRO3Z0610007","0.0","0","IRO3Z0610001","Z1","5","0","0","","بازار سوم فرابورس"
"27576096486410105","42","محصولات غذايي و آشاميدني به جز قند و شكر","4214","توليد روغن هاي حيواني و نباتي","RNAX1","Naab Ind.-R","RNAB","روغن‌ نباتي‌ ناب‌","NO","400","ح . روغن‌ نباتي‌ ناب‌","غنابح","IRR1RNAB0103","0.0","0","IRR1RNAB0101","N2","5","0","0","","بازار دوم بورس"
"27582732388235259","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","TOIX1","Toba Inv.-R","TOIZ","سرمايه گذاري اقتصاد شهر طوبي","NO","403","ح.سرمايه گذاري اقتصاد شهر طوبي","وطوبيح","IRR3TOIZ0102","0.0","0","IRR3TOIZ0101","1Z","1","0","0","","بازار اول فرابورس"
"27646919277667844","69","اوراق تامين مالي","6920","اوارق مشاركت دولتي","SM5Q1","SOV.Mush5SPL191213","SM05","مشاركت دولتي5-سپه-بودجه1394","NO","706","مشاركت دولتي5-شرايط خاص980922","اشاد5","IRB4SM059899","0.0","0","IRB4SM059891","17","4","0","0","","-'"
"27668158733246204","54","ساير محصولات كاني غيرفلزي","5495","توليد محصولات بتني، سيماني و گچ","PRMP1","Permit","PRMP","پرميت‌","NO","309","پرميت‌","سپرمي","IRO7PRMP0003","0.0","0","IRO7PRMP0001","L1","7","0","0","","بازار پایه قرمز فرابورس"
"27691133856191895","69","اوراق تامين مالي","6922","اوراق گواهي اعتبار مولد","W0151","PCC Refah20230822","W015","گواهي اعتبار مولد رفاه0205","NO","306","گواهي اعتبار مولد رفاه0205","گام020513","IRB3W0150253","0.0","0","IRB3W0150251","17","4","0","0","","-'"
"27729386420118206","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","IKHX1","Kharazmy Invest-R","IKHR","سرمايه گذاري خوارزمي","NO","400","ح.سرمايه گذاري خوارزمي","وخارزمح","IRR1IKHR0102","0.0","0","IRR1IKHR0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"27741038536131458","69","اوراق تامين مالي","6921","اوراق مشاركت شهرداري ها","MGCQ1","GHOM-Lotos Parsian","MGCZ","شهرداري قم1394-لوتوس پارسيان","NO","306","شهرداري قم1394-لوتوس پارسيان","قم973","IRB3MGCZ97A6","0.0","0","IRB3MGCZ97A1","17","4","0","0","","-'"
"27759765678224609","69","اوراق تامين مالي","6910","صكوك اجاره","CJ011","Sarooj IJR270314","CJ01","صاروج ديار كريمان پارس 0512","NO","306","اجاره صاروج پارس14051223","صاروج05","IRB3CJ0105C7","0.0","0","IRB3CJ0105C1","17","4","0","0","","-'"
"27797446447955609","68","صندوق سرمايه گذاري قابل معامله","6812","صندوق سرمايه گذاري در اوراق با درآمدثابت","NKHF1","Nakhl ETF","NKHF","ص.س. درآمد ثابت خليج فارس","NO","305","صندوق س.خليج فارس-د","نخل","IRT3NKHF0004","0.0","0","IRT3NKHF0001","1A","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27812005859539773","68","صندوق سرمايه گذاري قابل معامله","6816","صندوق سرمايه گذاري خصوصي","PC021","Servat Afar PCF-PR","PC02","ص.س.خصوصي ثروت آفرين فيروزه","NO","305","ص.خ.ثروت آفرين فيروزه 70%تاديه","ثروت","IRT3PC020006","0.0","0","IRT3PC020001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27814844870305607","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","KZGZ1","Kimia Zanjan Co","KZGZ","معدني كيمياي زنجان گستران","NO","303","معدني كيمياي زنجان گستران","كيميا","IRO3KZGZ0008","0.0","0","IRO3KZGZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"27823796778173650","69","اوراق تامين مالي","6922","اوراق گواهي اعتبار مولد","W0281","PCC Saman20231022","W028","گواهي اعتبار مولد سامان0207","NO","306","گواهي اعتبار مولد سامان0207","گام020756","IRB3W0280274","0.0","0","IRB3W0280271","17","4","0","0","","-'"
"27857905114371789","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB581","TreasuryBill210712","TB58","اسنادخزانه اسلامي-م4بودجه1398","NO","306","اسنادخزانه-م4بودجه98-000421","اخزا804","IRB3TB580046","0.0","0","IRB3TB580041","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"27922860956133067","40","عرضه برق، گاز، بخاروآب گرم","4011","توليد،لنتقال و توزيع برق،گاز،بخاروآب گرم","MOBN1","Mobin Petr.","MOBN","مبين انرژي خليج فارس","NO","300","مبين انرژي خليج فارس","مبين","IRO1MOBN0000","0.0","0","IRO1MOBN0001","N2","5","0","0","","بازار دوم بورس"
"27952969918967492","72","رايانه و فعاليت‌هاي وابسته به آن","7220","مشاوره و تهيه نرم افزار","RKSH1","Etebari Iran Co","RKSH","كارت اعتباري ايران كيش","NO","300","كارت اعتباري ايران كيش","ركيش","IRO1RKSH0008","0.0","0","IRO1RKSH0001","N2","5","0","0","","بازار دوم بورس"
"27971147929780521","58","ساير واسطه گريهاي مالي","5891","ليزينگ  مالي","GSIX1","Iranian Inv Co-R","GSIP","واسپاري تجارت وسرمايه ايرانيان","NO","404","ح.واسپا تجارت وسرمايه ايرانيان","ولتجارح","IRR7GSIP0101","0.0","0","IRR7GSIP0101","16","7","0","0","","-'"
"28033133021443774","34","خودرو و ساخت قطعات","3430","قطعات يدكي و جانبي وسايل نقليه موتوري","KFAN1","Khavar Spring","KFAN","فنرسازي‌خاور","NO","300","فنرسازي‌خاور","خفنر","IRO1KFAN0004","0.0","0","IRO1KFAN0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"28062748588070885","74","خدمات فني و مهندسي","7490","ساير فعاليتهاي حرفه اي علمي و فني","ZF221","Iran Ebulliton","ZF22","مهندسي جوش ايران","NO","303","مهندسي جوش ايران","مهندسي جوش","IRO3ZF220008","0.0","0","IRO3ZF220001","Z1","5","0","0","","بازار سوم فرابورس"
"28096527110269576","70","انبوه سازي، املاك و مستغلات","7021","پيمانكاري املاك و مستغلات","Z0101","maskan iran","Z010","عمران و مسكن سازان ايران-يكجا","NO","303","عمران و مسكن سازان ايران-يكجا","مسكن ايران","IRO3Z0100009","0.0","0","IRO3Z0100001","Z1","5","0","0","","بازار سوم فرابورس"
"28113762644272931","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM451","Melli Mortgage2211","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب.ملي-آبان1401","تملي108","IRO6MELZ0183","0.0","0","IRO6MELZ0181","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"28147934478934110","27","فلزات اساسي","2710","توليد آهن و فولاد پايه","GIRZ1","GhadirIranian Iron","GIRZ","آهن و فولاد غدير ايرانيان","NO","303","آهن و فولاد غدير ايرانيان","فغدير","IRO3GIRZ0002","0.0","0","IRO3GIRZ0001","1Z","1","0","0","","بازار اول فرابورس"
"28193210058353265","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","ARAX1","Arian Co.-R","ARNP","شركت توسعه اقتصادي آرين","NO","404","ح. شركت توسعه اقتصادي آرين","وآرينح","IRR7ARNP0101","0.0","0","IRR7ARNP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"28230238564334914","38","قند و شكر","3842","توليد شكر","GTOP1","Torbate Jaam S.","GTOP","فرآوردههاي غذايي وقندتربت‌جام‌","NO","309","فرآوردههاي غذايي وقندتربت‌جام‌","قجام","IRO7GTOP0000","0.0","0","IRO7GTOP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"28251956446987982","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","MFMP1","Man-madeFibres MFR","MFMP","توليد مواداوليه الياف مصنوعي","NO","309","توليد مواداوليه الياف مصنوعي","شمواد","IRO7MFMP0000","0.0","0","IRO7MFMP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"28253678449273505","61","حمل و نقل آبي","6110","حمل و نقل دريايي وحمل ونقل درآبهاي ساحلي","KHZZ1","Khazar Shipping","KHZZ","كشتيراني درياي خزر","NO","303","كشتيراني درياي خزر","حخزر","IRO3KHZZ0007","0.0","0","IRO3KHZZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"28291104595448527","10","استخراج زغال سنگ","1010","استخراج و انبار زغال سنگ سخت","TPCZ1","TabasParvadeh Coal","TPCZ","زغال سنگ پروده طبس","NO","303","زغال سنگ پروده طبس","كزغال","IRO3TPCZ0005","0.0","0","IRO3TPCZ0001","1Z","1","0","0","","بازار اول فرابورس"
"28307780198701428","28","ساخت محصولات فلزي","2811","توليد محصولات فلزي ساختماني","SFLX1","Iran Metal Ind.-R","SFLZ","صنايع‌ فلزي‌ ايران‌","NO","400","ح . صنايع‌ فلزي‌ ايران‌","فلزيح","IRR1SFLZ0101","0.0","0","IRR1SFLZ0101","N4","4","0","0","","بازار چهارم بورس"
"28320293733348826","57","بانكها و موسسات اعتباري","5719","ساير  واسطه هاي پولي","BSDR1","Saderat Bank","BSDR","بانك صادرات ايران","NO","300","بانك صادرات ايران","وبصادر","IRO1BSDR0003","0.0","0","IRO1BSDR0001","N2","5","0","0","","بازار دوم بورس"
"28325731560106431","54","ساير محصولات كاني غيرفلزي","5410","توليد شيشه","SISH1","Saipa Glass","SISH","سايپاشيشه‌","NO","300","سايپاشيشه‌","كساپا","IRO1SISH0001","0.0","0","IRO1SISH0001","N2","5","0","0","","بازار دوم بورس"
"28326570978858383","69","اوراق تامين مالي","6922","اوراق گواهي اعتبار مولد","W0261","PCC Saman20230922","W026","گواهي اعتبار مولد سامان0206","NO","306","گواهي اعتبار مولد سامان0206","گام020656","IRB3W0260268","0.0","0","IRB3W0260261","17","4","0","0","","-'"
"28328083629154916","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SASP1","Asia Cement","SASP","مجتمع سيمان غرب آسيا","NO","303","مجتمع سيمان غرب آسيا","سجام","IRO3SASP0007","0.0","0","IRO3SASP0001","Z1","3","0","0","","بازار دوم فرابورس"
"28328710198554144","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","BALI1","Buali Inv.","BALI","سرمايه‌گذاري‌بوعلي‌","NO","300","سرمايه‌گذاري‌بوعلي‌","وبوعلي","IRO1BALI0004","0.0","0","IRO1BALI0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"28374437855144739","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","ALTN1","Alton Gold ETF","ALTN","صندوق س.پشتوانه طلاآسمان آلتون","NO","380","صندوق س.پشتوانه طلاآسمان آلتون","آلتون","IRTKALTN0005","0.0","0","IRTKALTN0001","QS","4","0","0","","-'"
"28393053173456669","44","محصولات شيميايي","4422","توليد رنگ، بتونه، جوهر","TPSX1","Tuka Paint Co.-R","TPSZ"," توكا رنگ فولاد سپاهان","NO","403","ح . توكا رنگ فولاد سپاهان","شتوكاح","IRR3TPSZ0109","0.0","0","IRR3TPSZ0101","16","1","0","0","","-'"
"28431095903407567","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","KSPZ1","Kaspian Daroo","KSPZ","داروسازي كاسپين تامين","NO","303","داروسازي كاسپين تامين","كاسپين","IRO3KSPZ0006","0.0","0","IRO3KSPZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"28450080638096732","01","زراعت و خدمات وابسته","122","پرورش حيوانات","SMRG1","Seamorgh Co.","SMRG","سيمرغ","NO","300","سيمرغ","سيمرغ","IRO1SMRG0007","0.0","0","IRO1SMRG0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"28453556872765526","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TR041","TreasuryBill240909","TR04","اسنادخزانه اسلامي-م11بودجه1400","NO","306","اسناد خزانه-م11بودجه00-030619","اخزا011","IRB3TR040365","0.0","0","IRB3TR040361","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"28493762200787421","27","فلزات اساسي","2710","توليد آهن و فولاد پايه","FZBP1","Iran Zob Co","FZBP","ايران ذوب","NO","309","ايران ذوب","فذوب","IRO7FZBP0008","0.0","0","IRO7FZBP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"28520500657715290","20","محصولات چوبي","2021","توليد تخته چند لا و ساير تخته ها","ZF061","Niro Transport","ZF06","نكا چوب","NO","303","نكا چوب","نكا","IRO3ZF060008","0.0","0","IRO3ZF060001","Z1","5","0","0","","بازار سوم فرابورس"
"28533890681853700","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM201","Melli Mortgage1909","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب. ملي-شهريور98","تملي806","IRO6MELZ9861","0.0","0","IRO6MELZ9861","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"28541128073053383","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB391","TreasuryBill191015","TB39","اسنادخزانه اسلامي-م8بودجه1397","NO","306","اسنادخزانه-م8بودجه97-980723","اخزا708","IRB3TB399876","0.0","0","IRB3TB399871","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"28551661889797217","68","صندوق سرمايه گذاري قابل معامله","6810","صندوق سرمايه گذاري مختلط","ZITN1","Zitoon ETF","ZITN","صندوق س زيتون نماد پايا- مختلط","NO","305","صندوق س زيتون نماد پايا- مختلط","زيتون","IRT1ZITN0002","0.0","0","IRT1ZITN0001","51","4","0","0","","-'"
"28570444064425663","70","انبوه سازي، املاك و مستغلات","7021","پيمانكاري املاك و مستغلات","MSKX1","Housing Inv.-R","MSKN","سرمايه‌گذاري‌ مسكن‌","NO","400","ح . سرمايه‌گذاري‌ مسكن‌","ثمسكنح","IRR1MSKN0107","0.0","0","IRR1MSKN0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"28572273203423761","60","حمل ونقل، انبارداري و ارتباطات","6003","خدمات حمل و نقل دريايي","KHZP1","Khazar Marine","KHZP","كشتيراني درياي خزر","NO","309","كشتيراني درياي خزر","حخزر","IRO7KHZP0005","0.0","0","IRO7KHZP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"28593434160948209","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","SAHX1","Shahed Inv.-R","SAHD","سرمايه‌ گذاري‌ شاهد","NO","400","ح . سرمايه‌ گذاري‌ شاهد","ثشاهدح","IRR1SAHD0108","0.0","0","IRR1SAHD0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"28627453712511651","64","مخابرات","6420","مخابرات","ASMZ1","Ertebatat Saman","ASMZ","گروه ارتباطات ماهواره اي سامان","NO","303","گروه ارتباطات ماهواره اي سامان","اساما","IRO3ASMZ0001","0.0","0","IRO3ASMZ0001","Z1","1","0","0","","بازار اول فرابورس"
"28672095850798501","42","محصولات غذايي و آشاميدني به جز قند و شكر","4241","توليد نان و محصولات وابسته","SLMN1","Salemin Factory","SLMN","‌سالمين‌","NO","300","سالمين‌","غسالم","IRO1SLMN0004","0.0","0","IRO1SLMN0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
